N,P,K,temperature,humidity,ph,rainfall,label,land_type
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,lentil,Hilly
114,21,55,25.4438391,87.9392312,6.472756256,57.51549686,watermelon,Hilly
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,Hilly
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange,plain
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,Hilly
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,plain
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans,Hilly
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,maize,Hilly
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,plain
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,plain
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,Hilly
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,plain
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,Hilly
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,Hilly
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,Hilly
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,Hilly
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,Hilly
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,plain
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,Hilly
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,plain
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange,plain
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,plain
95,55,42,26.79533926,82.1480873,5.950660556,193.3473987,rice,Hilly
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,plain
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,Hilly
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,orange,Hilly
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean,plain
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,plain
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,maize,plain
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,plain
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,plain
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,plain
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,Hilly
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,plain
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,plain
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,Hilly
31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,apple,Hilly
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,plain
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,Hilly
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,plain
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,Hilly
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,plain
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,plain
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,Hilly
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,Hilly
9,11,8,24.85903405,94.39000473,6.559236744,111.7803734,orange,Hilly
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,plain
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,Hilly
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,plain
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,Hilly
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange,plain
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,Hilly
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,Hilly
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,plain
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,plain
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,plain
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea,plain
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,plain
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,plain
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,Hilly
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,plain
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,plain
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,plain
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate,Hilly
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple,plain
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,Hilly
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,plain
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,Hilly
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,Hilly
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas,Hilly
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,Hilly
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,plain
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea,plain
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil,Hilly
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,Hilly
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,plain
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,Hilly
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,plain
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,Hilly
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,plain
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,Hilly
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,plain
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize,Hilly
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans,plain
60,48,39,24.28209415,80.30025587,7.042299069,231.0863347,rice,Hilly
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,plain
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,Hilly
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,plain
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,Hilly
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,Hilly
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,Hilly
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,plain
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize,plain
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,Hilly
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,plain
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize,Hilly
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee,plain
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,plain
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,plain
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,Hilly
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,Hilly
88,54,44,25.7354293,83.88266234,6.149410611,233.1321372,rice,Hilly
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,maize,plain
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,orange,plain
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,plain
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,plain
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans,Hilly
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana,Hilly
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,grapes,Hilly
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,Hilly
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,plain
62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,maize,Hilly
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,Hilly
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,Hilly
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango,Hilly
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram,plain
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee,plain
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean,plain
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,plain
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,Hilly
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,mango,plain
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,Hilly
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,Hilly
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,coconut,Hilly
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut,plain
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil,plain
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,plain
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,plain
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize,Hilly
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,Hilly
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,plain
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,plain
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,plain
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,plain
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,Hilly
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,Hilly
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,Hilly
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans,plain
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,plain
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,Hilly
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,Hilly
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,plain
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,Hilly
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,Hilly
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,plain
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,Hilly
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,Hilly
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,Hilly
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,plain
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,plain
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,Hilly
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,Hilly
31,121,201,23.15791104,90.34396882,5.731535258,110.712841,apple,plain
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,banana,plain
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,plain
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,plain
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,mango,plain
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee,Hilly
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,plain
7,40,17,31.2123945,40.92604945,8.532078733,53.78769958,mothbeans,plain
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,plain
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes,plain
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,Hilly
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,Hilly
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,rice,Hilly
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,papaya,plain
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,rice,Hilly
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,plain
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,Hilly
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,chickpea,plain
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,Hilly
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,plain
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,plain
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,Hilly
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram,plain
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,plain
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee,Hilly
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans,plain
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas,Hilly
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee,Hilly
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,plain
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,Hilly
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,Hilly
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple,Hilly
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Hilly
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,Hilly
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,Hilly
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,plain
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,plain
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,plain
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans,plain
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee,plain
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,plain
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,Hilly
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,plain
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,Hilly
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,Hilly
84,50,44,25.48591986,81.40633547,5.935344406,182.6549356,rice,Hilly
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram,plain
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,Hilly
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,Hilly
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate,plain
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,banana,Hilly
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,plain
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,plain
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,Hilly
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,Hilly
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,plain
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,Hilly
24,45,19,26.85851927,48.8246387,5.952384957,34.7426459,mothbeans,plain
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,Hilly
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,Hilly
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,Hilly
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,plain
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans,plain
21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,orange,Hilly
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,Hilly
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,Hilly
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee,Hilly
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange,Hilly
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas,plain
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,Hilly
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,plain
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,Hilly
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,Hilly
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,plain
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,plain
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice,Hilly
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,banana,plain
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,plain
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas,Hilly
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean,plain
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,Hilly
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,lentil,plain
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,coffee,Hilly
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange,Hilly
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,Hilly
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,plain
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,plain
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,plain
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,plain
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,plain
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,plain
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice,Hilly
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,plain
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,Hilly
93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon,Hilly
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,Hilly
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,Hilly
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee,Hilly
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,Hilly
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon,Hilly
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,plain
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,Hilly
67,45,38,22.72791041,82.1706881,7.300410836,260.8875056,rice,Hilly
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,plain
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,Hilly
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,coffee,plain
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,mungbean,plain
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,Hilly
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,plain
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,plain
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,plain
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans,plain
